qa_uid,city,asset_id,asset_name,asset_type,line,gate_id,domain,stage,hold_point,evidence_required,release_authority,status
basra:BAS-RS-L6-035:qa-13-passenger-systems,basra,BAS-RS-L6-035,line-6 trainset 035,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-036:qa-13-passenger-systems,basra,BAS-RS-L6-036,line-6 trainset 036,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-037:qa-13-passenger-systems,basra,BAS-RS-L6-037,line-6 trainset 037,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-038:qa-13-passenger-systems,basra,BAS-RS-L6-038,line-6 trainset 038,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-039:qa-13-passenger-systems,basra,BAS-RS-L6-039,line-6 trainset 039,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-040:qa-13-passenger-systems,basra,BAS-RS-L6-040,line-6 trainset 040,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-041:qa-13-passenger-systems,basra,BAS-RS-L6-041,line-6 trainset 041,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-042:qa-13-passenger-systems,basra,BAS-RS-L6-042,line-6 trainset 042,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-043:qa-13-passenger-systems,basra,BAS-RS-L6-043,line-6 trainset 043,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-044:qa-13-passenger-systems,basra,BAS-RS-L6-044,line-6 trainset 044,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-045:qa-13-passenger-systems,basra,BAS-RS-L6-045,line-6 trainset 045,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-046:qa-13-passenger-systems,basra,BAS-RS-L6-046,line-6 trainset 046,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-047:qa-13-passenger-systems,basra,BAS-RS-L6-047,line-6 trainset 047,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-048:qa-13-passenger-systems,basra,BAS-RS-L6-048,line-6 trainset 048,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-049:qa-13-passenger-systems,basra,BAS-RS-L6-049,line-6 trainset 049,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-050:qa-13-passenger-systems,basra,BAS-RS-L6-050,line-6 trainset 050,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-051:qa-13-passenger-systems,basra,BAS-RS-L6-051,line-6 trainset 051,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-052:qa-13-passenger-systems,basra,BAS-RS-L6-052,line-6 trainset 052,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-053:qa-13-passenger-systems,basra,BAS-RS-L6-053,line-6 trainset 053,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-054:qa-13-passenger-systems,basra,BAS-RS-L6-054,line-6 trainset 054,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-055:qa-13-passenger-systems,basra,BAS-RS-L6-055,line-6 trainset 055,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-056:qa-13-passenger-systems,basra,BAS-RS-L6-056,line-6 trainset 056,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-057:qa-13-passenger-systems,basra,BAS-RS-L6-057,line-6 trainset 057,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-058:qa-13-passenger-systems,basra,BAS-RS-L6-058,line-6 trainset 058,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-059:qa-13-passenger-systems,basra,BAS-RS-L6-059,line-6 trainset 059,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-060:qa-13-passenger-systems,basra,BAS-RS-L6-060,line-6 trainset 060,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-061:qa-13-passenger-systems,basra,BAS-RS-L6-061,line-6 trainset 061,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-062:qa-13-passenger-systems,basra,BAS-RS-L6-062,line-6 trainset 062,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-063:qa-13-passenger-systems,basra,BAS-RS-L6-063,line-6 trainset 063,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
basra:BAS-RS-L6-064:qa-13-passenger-systems,basra,BAS-RS-L6-064,line-6 trainset 064,rolling-stock,line-6,qa-13-passenger-systems,rolling-stock,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.","door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",fleet acceptance engineer + accessibility reviewer,planned
