campaign,geography_type,region,country,city,recipient_id,recipient_role,organization,recipient_name,email,official_url,verification_status,last_verified,source_url,notes
marketing/campaigns/west-asia/Egypt/Asyut/README.md,city,west-asia,Egypt,Asyut,mayor-office,Office of the Mayor or city executive for Asyut,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Asyut/README.md,city,west-asia,Egypt,Asyut,transport-planning,Asyut municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Asyut/README.md,city,west-asia,Egypt,Asyut,sustainability-office,"Asyut climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Asyut/README.md,city,west-asia,Egypt,Asyut,municipal-finance,Asyut municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Beni-Suef/README.md,city,west-asia,Egypt,Beni-Suef,mayor-office,Office of the Mayor or city executive for Beni-Suef,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Beni-Suef/README.md,city,west-asia,Egypt,Beni-Suef,transport-planning,Beni-Suef municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Beni-Suef/README.md,city,west-asia,Egypt,Beni-Suef,sustainability-office,"Beni-Suef climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Beni-Suef/README.md,city,west-asia,Egypt,Beni-Suef,municipal-finance,Beni-Suef municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Damanhur/README.md,city,west-asia,Egypt,Damanhur,mayor-office,Office of the Mayor or city executive for Damanhur,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Damanhur/README.md,city,west-asia,Egypt,Damanhur,transport-planning,Damanhur municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Damanhur/README.md,city,west-asia,Egypt,Damanhur,sustainability-office,"Damanhur climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Damanhur/README.md,city,west-asia,Egypt,Damanhur,municipal-finance,Damanhur municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Damietta/README.md,city,west-asia,Egypt,Damietta,mayor-office,Office of the Mayor or city executive for Damietta,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Damietta/README.md,city,west-asia,Egypt,Damietta,transport-planning,Damietta municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Damietta/README.md,city,west-asia,Egypt,Damietta,sustainability-office,"Damietta climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Damietta/README.md,city,west-asia,Egypt,Damietta,municipal-finance,Damietta municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Fayoum/README.md,city,west-asia,Egypt,Fayoum,mayor-office,Office of the Mayor or city executive for Fayoum,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Fayoum/README.md,city,west-asia,Egypt,Fayoum,transport-planning,Fayoum municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Fayoum/README.md,city,west-asia,Egypt,Fayoum,sustainability-office,"Fayoum climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Fayoum/README.md,city,west-asia,Egypt,Fayoum,municipal-finance,Fayoum municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Hurghada/README.md,city,west-asia,Egypt,Hurghada,mayor-office,Office of the Mayor or city executive for Hurghada,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Hurghada/README.md,city,west-asia,Egypt,Hurghada,transport-planning,Hurghada municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Hurghada/README.md,city,west-asia,Egypt,Hurghada,sustainability-office,"Hurghada climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Hurghada/README.md,city,west-asia,Egypt,Hurghada,municipal-finance,Hurghada municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Ismailia/README.md,city,west-asia,Egypt,Ismailia,mayor-office,Office of the Mayor or city executive for Ismailia,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Ismailia/README.md,city,west-asia,Egypt,Ismailia,transport-planning,Ismailia municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Ismailia/README.md,city,west-asia,Egypt,Ismailia,sustainability-office,"Ismailia climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Ismailia/README.md,city,west-asia,Egypt,Ismailia,municipal-finance,Ismailia municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Kafr-El-Sheikh/README.md,city,west-asia,Egypt,Kafr-El-Sheikh,mayor-office,Office of the Mayor or city executive for Kafr-El-Sheikh,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Kafr-El-Sheikh/README.md,city,west-asia,Egypt,Kafr-El-Sheikh,transport-planning,Kafr-El-Sheikh municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Kafr-El-Sheikh/README.md,city,west-asia,Egypt,Kafr-El-Sheikh,sustainability-office,"Kafr-El-Sheikh climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Kafr-El-Sheikh/README.md,city,west-asia,Egypt,Kafr-El-Sheikh,municipal-finance,Kafr-El-Sheikh municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Luxor/README.md,city,west-asia,Egypt,Luxor,mayor-office,Office of the Mayor or city executive for Luxor,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Luxor/README.md,city,west-asia,Egypt,Luxor,transport-planning,Luxor municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Luxor/README.md,city,west-asia,Egypt,Luxor,sustainability-office,"Luxor climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Luxor/README.md,city,west-asia,Egypt,Luxor,municipal-finance,Luxor municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Mahalla/README.md,city,west-asia,Egypt,Mahalla,mayor-office,Office of the Mayor or city executive for Mahalla,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Mahalla/README.md,city,west-asia,Egypt,Mahalla,transport-planning,Mahalla municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Mahalla/README.md,city,west-asia,Egypt,Mahalla,sustainability-office,"Mahalla climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Mahalla/README.md,city,west-asia,Egypt,Mahalla,municipal-finance,Mahalla municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Mansoura-Eg/README.md,city,west-asia,Egypt,Mansoura-Eg,mayor-office,Office of the Mayor or city executive for Mansoura-Eg,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Mansoura-Eg/README.md,city,west-asia,Egypt,Mansoura-Eg,transport-planning,Mansoura-Eg municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Mansoura-Eg/README.md,city,west-asia,Egypt,Mansoura-Eg,sustainability-office,"Mansoura-Eg climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Mansoura-Eg/README.md,city,west-asia,Egypt,Mansoura-Eg,municipal-finance,Mansoura-Eg municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Minya/README.md,city,west-asia,Egypt,Minya,mayor-office,Office of the Mayor or city executive for Minya,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Minya/README.md,city,west-asia,Egypt,Minya,transport-planning,Minya municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Egypt/Minya/README.md,city,west-asia,Egypt,Minya,sustainability-office,"Minya climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
